arcs,build_source_hash,candidates_examined,capacity_mode,certification_seconds,command,complete_sequence,configuration,degenerate_pivots,direction_seconds,end_to_end_seconds,family,flow_augmentations,flow_solves,full_rebuilds,instance,instance_path,instance_sha256,local_rebuilds,macroitems,message,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,preprocessing_seconds,pricing_seconds,ratio_test_seconds,rebuilt_nodes,removed_arcs,repeat_of_replica_0,replica,run_id,runner_seconds,status,total_seconds,update_seconds,verified
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,1116673184,"""instance""",0.0,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/9e42801951a84858/resolved_config.json', '--output', '<project>/experiments/runs/ablation/9e42801951a84858/result.json']",False,bland-entering,665881,0.917626022,30.013544801,bilevel,0,0,3229,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,667085,608,residual oracle did not certify optimality,2000,0.0,613,generated,27389952,669701,0.001473464,7.079839653,10.348415115,324004613,0,,0,9e42801951a84858,30.020863679994363,time_limit,30.000056512,10.439728244,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,,"""instance""",,,,bland-entering,,,,bilevel,,,,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,,,residual oracle did not certify optimality,2000,,,generated,,,,,,,,True,1,496424f9f803e6cb,30.020863679994363,time_limit,,,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,1011195099,"""instance""",0.0,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/1b9294ba36912e95/resolved_config.json', '--output', '<project>/experiments/runs/ablation/1b9294ba36912e95/result.json']",False,close-degeneracy-trigger,709385,1.165108837,30.013823182,bilevel,0,0,3483,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,723536,641,residual oracle did not certify optimality,2000,0.0,646,generated,27389952,726373,0.00161898,6.4234282,12.435085784,274297605,0,,0,1b9294ba36912e95,30.020778919992154,time_limit,30.000044187,8.813714774,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,,"""instance""",,,,close-degeneracy-trigger,,,,bilevel,,,,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,,,residual oracle did not certify optimality,2000,,,generated,,,,,,,,True,1,1a8f3abd51caf4c0,30.020778919992154,time_limit,,,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,49670393,"""instance""",0.000582719,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/64d890c847ffc641/resolved_config.json', '--output', '<project>/experiments/runs/ablation/64d890c847ffc641/result.json']",False,forest-tuned,700940,1.210656142,11.106187324,bilevel,0,0,3510,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,717846,689,,2000,5000.13871875,695,generated,27070464,720661,0.001494887,0.53487871,0.915888806,232146917,0,,0,64d890c847ffc641,11.11519197000598,optimal,11.092527983,7.352310126,True
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,49670393,"""instance""",0.00060651,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/d107ea1d26afef25/resolved_config.json', '--output', '<project>/experiments/runs/ablation/d107ea1d26afef25/result.json']",False,forest-tuned,700940,1.157700794,10.98685631,bilevel,0,0,3510,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,717846,689,,2000,5000.13871875,695,generated,27389952,720661,0.001438303,0.527364253,0.911817181,232146917,0,,1,d107ea1d26afef25,10.995700927000144,optimal,10.973648057,7.306297179,True
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,819232205,"""instance""",0.0,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/70b9d84d4200d501/resolved_config.json', '--output', '<project>/experiments/runs/ablation/70b9d84d4200d501/result.json']",False,full-pricing,423163,3.143649012,30.013446057,bilevel,0,0,1791,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,422743,133,residual oracle did not certify optimality,2000,0.0,134,generated,27389952,424400,0.001612744,7.869619759,3.530308479,447688451,0,,0,70b9d84d4200d501,30.020732388002216,time_limit,30.000101068,14.546413615,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,,"""instance""",,,,full-pricing,,,,bilevel,,,,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,,,residual oracle did not certify optimality,2000,,,generated,,,,,,,,True,1,28bfcc3920e3deb6,30.020732388002216,time_limit,,,False
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,51787683,"""instance""",0.0006689,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/394a29fd98619540/resolved_config.json', '--output', '<project>/experiments/runs/ablation/394a29fd98619540/result.json']",False,no-early-ratio-test,704015,1.24447227,25.582650184,bilevel,0,0,3534,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,724084,689,,2000,5000.13871875,695,generated,27389952,726923,0.00148595,0.556811363,15.024589117,229448056,0,,0,394a29fd98619540,25.58963181800209,optimal,25.567770172,7.576076169,True
19761,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,51787683,"""instance""",0.000652918,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/ablation/ed356b4f080be610/resolved_config.json', '--output', '<project>/experiments/runs/ablation/ed356b4f080be610/result.json']",False,no-early-ratio-test,704015,1.2165661429999999,26.004004818,bilevel,0,0,3534,gen_bilevel_density0.02_n2000_uniform_neg30_r1,data/generated/gen_bilevel_density0.02_n2000_uniform_neg30_r1.json,d7108202daa9124d5de7d9377919dbc0f3ca210e7ea8f299d7bbe691d6923a26,724084,689,,2000,5000.13871875,695,generated,27389952,726923,0.001293837,0.573572267,15.347720484,229448056,0,,1,ed356b4f080be610,26.01217077099136,optimal,25.991666745,7.702671129,True
