arcs,build_source_hash,candidates_examined,capacity_mode,certification_seconds,command,complete_sequence,configuration,degenerate_pivots,direction_seconds,end_to_end_seconds,family,flow_augmentations,flow_solves,full_rebuilds,instance,instance_path,instance_sha256,local_rebuilds,macroitems,message,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,preprocessing_seconds,pricing_seconds,ratio_test_seconds,rebuilt_nodes,removed_arcs,repeat_of_replica_0,replica,run_id,runner_seconds,status,total_seconds,update_seconds,verified
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,24783722,"""instance""",0.002093613,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/c3fa8e835d0e37cf/resolved_config.json', '--output', '<project>/experiments/runs/scalability/c3fa8e835d0e37cf/result.json']",True,forest-tuned,28707,1.206032567,7.115844214,chain,0,0,121,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,28610,9,,20000,146592.74872986964,9,generated,64217088,28722,0.003561273,0.19378626399999999,0.550634862,208640878,0,,0,c3fa8e835d0e37cf,7.13079434800602,optimal,7.086905607,4.737516923,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,24783722,"""instance""",0.001960111,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/40ec21d1413632b3/resolved_config.json', '--output', '<project>/experiments/runs/scalability/40ec21d1413632b3/result.json']",True,forest-tuned,28707,1.192697248,7.049888109,chain,0,0,121,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,28610,9,,20000,146592.74872986964,9,generated,64217088,28722,0.003820997,0.189616201,0.550504282,208640878,0,,1,40ec21d1413632b3,7.06495935098792,optimal,7.023475827,4.699885591,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001861129,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/caeb4770ac3fa5ce/resolved_config.json', '--output', '<project>/experiments/runs/scalability/caeb4770ac3fa5ce/result.json']",False,parametric,0,0.0,2.167919424,chain,77583,18,0,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,0,9,,20000,146592.74872986964,18,generated,64217088,0,0.003810283,0.0,0.0,0,0,,0,caeb4770ac3fa5ce,2.1821291459928034,optimal,2.141522974,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001953007,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json', '--config', '<project>/experiments/runs/scalability/4a5241a8ce7cf3c7/resolved_config.json', '--output', '<project>/experiments/runs/scalability/4a5241a8ce7cf3c7/result.json']",False,parametric,0,0.0,2.160157362,chain,77583,18,0,gen_chain_plain_n20000_uniform_neg30_r0,data/generated/gen_chain_plain_n20000_uniform_neg30_r0.json,1bbc3a9efb5e6da8631e8a0e37879215f0f7f746f658dc096f85bf25dde7f749,0,9,,20000,146592.74872986964,18,generated,64217088,0,0.003490438,0.0,0.0,0,0,,1,4a5241a8ce7cf3c7,2.1757139080000343,optimal,2.132964073,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001758932,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/8d27406211acfd1f/resolved_config.json', '--output', '<project>/experiments/runs/scalability/8d27406211acfd1f/result.json']",False,dinkelbach,0,0.0,12.805336261,chain,697546,63,0,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,0,7,,20000,364.955,8,generated,64217088,0,0.003520091,0.0,0.0,0,0,,0,8d27406211acfd1f,12.82041721099813,optimal,12.777450021,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001604732,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/0e57556f6f6f695d/resolved_config.json', '--output', '<project>/experiments/runs/scalability/0e57556f6f6f695d/result.json']",False,dinkelbach,0,0.0,12.690678907,chain,697546,63,0,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,0,7,,20000,364.955,8,generated,64217088,0,0.0034186,0.0,0.0,0,0,,1,0e57556f6f6f695d,12.704353182009072,optimal,12.663274951,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,48825744,"""instance""",0.001466259,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/951c275817ef459a/resolved_config.json', '--output', '<project>/experiments/runs/scalability/951c275817ef459a/result.json']",False,forest-tuned,89681,3.032669333,15.650663019,chain,0,0,358,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,89364,7,,20000,364.955,8,generated,64217088,89714,0.004177708,0.378942466,1.385210319,449378051,0,,0,951c275817ef459a,15.666128629993182,optimal,15.622194422,9.936166318,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,48825744,"""instance""",0.001598863,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/81d2fe0d31077beb/resolved_config.json', '--output', '<project>/experiments/runs/scalability/81d2fe0d31077beb/result.json']",False,forest-tuned,89681,3.177662806,16.628303235,chain,0,0,358,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,89364,7,,20000,364.955,8,generated,64217088,89714,0.005448114,0.400242512,1.486394227,449378051,0,,1,81d2fe0d31077beb,16.64333104499383,optimal,16.587783555,10.611394351,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001947566,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/e02d7532fb59e00d/resolved_config.json', '--output', '<project>/experiments/runs/scalability/e02d7532fb59e00d/result.json']",False,parametric,0,0.0,0.917391661,chain,38918,15,0,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,0,7,,20000,364.955,14,generated,64217088,0,0.003529746,0.0,0.0,0,0,,0,e02d7532fb59e00d,0.9306069879967254,optimal,0.889039722,0.0,True
19999,493f6f942eca3576ac0253ad50581fbe0469e8e417d3f97011c676f7789871fd,0,"""instance""",0.001934516,"['taskset', '-c', '2', '<project>/build/release/pclp', 'solve', '--instance', '<project>/data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json', '--config', '<project>/experiments/runs/scalability/bcde5319b88b3af4/resolved_config.json', '--output', '<project>/experiments/runs/scalability/bcde5319b88b3af4/result.json']",False,parametric,0,0.0,0.92768698,chain,38918,15,0,gen_chain_plain_n20000_uniform_neg30_r1,data/generated/gen_chain_plain_n20000_uniform_neg30_r1.json,4772a005abbc6df8b3776a07d722faab29d672841c8d7d531c4eaa6cfa4efd85,0,7,,20000,364.955,14,generated,64217088,0,0.003711863,0.0,0.0,0,0,,1,bcde5319b88b3af4,0.9405235960002756,optimal,0.897734871,0.0,True
