arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
1991,dinkelbach,forest,3388,gen_forest_components8_n2000_heterogeneous_neg30_r0,300,1.5769344159925822,2000,65385.21364317841,301,generated,28123136,0,3,3,1.567552837,0.018585386002087034,optimal
1991,forest-reference,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r0,300,8.263493735998054,2000,65385.21364317841,392,generated,28123136,186043,3,3,8.253005456,0.30374845798360184,optimal
1991,forest-tuned,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r0,300,1.1709881819988368,2000,65385.21364317841,301,generated,28123136,190040,3,3,1.160675552,0.01479297102196142,optimal
1991,parametric,forest,601,gen_forest_components8_n2000_heterogeneous_neg30_r0,300,0.05047168199962471,2000,65385.21364317841,600,generated,28123136,0,3,3,0.041463793,0.000399137003114447,optimal
1991,dinkelbach,forest,5543,gen_forest_components8_n2000_heterogeneous_neg30_r1,485,1.5680691650049994,2000,471036.046934825,486,generated,28123136,0,3,3,1.557092204,0.055726512990077026,optimal
1991,forest-reference,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r1,485,6.239257327004452,2000,471036.046934825,506,generated,28123136,179205,3,3,6.228876451,0.1430329819850158,optimal
1991,forest-tuned,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r1,485,1.786789118006709,2000,471036.046934825,486,generated,28123136,394501,3,3,1.77828228,0.03693618599209003,optimal
1991,parametric,forest,971,gen_forest_components8_n2000_heterogeneous_neg30_r1,485,0.06641426500573289,2000,471036.046934825,970,generated,28123136,0,3,3,0.055107971,0.0024167349911294878,optimal
1991,dinkelbach,forest,3380,gen_forest_components8_n2000_heterogeneous_neg30_r2,289,1.1218496630026493,2000,39747.61932997332,290,generated,28123136,0,3,3,1.109788252,0.020048887992743403,optimal
1991,forest-reference,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r2,289,5.402482108998811,2000,39747.61932997332,596,generated,28123136,174286,3,3,5.393321804,0.42060398000467103,optimal
1991,forest-tuned,forest,0,gen_forest_components8_n2000_heterogeneous_neg30_r2,289,1.0924380759970518,2000,39747.61932997332,290,generated,28123136,225497,3,3,1.083278563,0.0245871469960548,optimal
1991,parametric,forest,579,gen_forest_components8_n2000_heterogeneous_neg30_r2,289,0.05279031700047199,2000,39747.61932997332,578,generated,28123136,0,3,3,0.04424911,0.0037799300043843687,optimal
75197,dinkelbach,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r0,0,,8000,0.0,,generated,30228480,,3,0,,0.0,time_limit
75197,forest-reference,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r0,76,,8000,0.0,,generated,28123136,,3,0,,0.0,time_limit
75197,forest-tuned,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r0,115,,8000,0.0,,generated,28123136,,3,0,,0.0,time_limit
75197,parametric,layered,585,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r0,292,0.6546078239916824,8000,65949.8939455344,584,generated,35057664,0,3,3,0.585585139,0.08112284498929512,optimal
74892,dinkelbach,layered,3039,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r1,284,23.383470020999084,8000,1135881.3879279725,285,generated,35192832,0,3,3,23.315379662,0.31290754399378784,optimal
74892,forest-reference,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r1,80,,8000,0.0,,generated,35192832,,3,0,,0.0,time_limit
74892,forest-tuned,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r1,122,,8000,0.0,,generated,35192832,,3,0,,0.0,time_limit
74892,parametric,layered,569,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r1,284,0.770577660005074,8000,1135881.3879279725,568,generated,35192832,0,3,3,0.679849862,0.1162534540053457,optimal
75044,dinkelbach,layered,1984,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r2,191,22.164630921004573,8000,44739.104105804436,192,generated,35192832,0,3,3,22.096515679,0.45530587701068725,optimal
75044,forest-reference,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r2,26,,8000,0.0,,generated,35192832,,3,0,,0.0,time_limit
75044,forest-tuned,layered,,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r2,74,,8000,0.0,,generated,35192832,,3,0,,0.0,time_limit
75044,parametric,layered,383,gen_layered_levels20-density0.02-skip0.005_n8000_dispersed_neg30_r2,191,0.5440794919995824,8000,44739.104105804436,382,generated,35192832,0,3,3,0.474172272,0.08222221200412605,optimal
21746,dinkelbach,layered,1710,gen_layered_levels8-density0.05_n2000_uniform_neg0_r0,190,1.9320689229934942,2000,30641.616593661427,190,generated,28123136,0,3,3,1.907856489,0.04364485100086313,optimal
21746,forest-reference,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r0,61,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
21746,forest-tuned,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r0,85,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
21746,parametric,layered,380,gen_layered_levels8-density0.05_n2000_uniform_neg0_r0,190,0.08864485399681143,2000,30641.616593661427,380,generated,28123136,0,3,3,0.064727228,0.003369751982972957,optimal
21735,dinkelbach,layered,2525,gen_layered_levels8-density0.05_n2000_uniform_neg0_r1,266,2.709838184993714,2000,4523.685592251951,266,generated,28123136,0,3,3,2.685114075,0.11110801600443665,optimal
21735,forest-reference,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r1,93,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
21735,forest-tuned,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r1,122,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
21735,parametric,layered,532,gen_layered_levels8-density0.05_n2000_uniform_neg0_r1,266,0.09741157799726352,2000,4523.685592251951,532,generated,28123136,0,3,3,0.073430932,0.014074039994738996,optimal
21857,dinkelbach,layered,1124,gen_layered_levels8-density0.05_n2000_uniform_neg0_r2,126,1.919241587005672,2000,19837.504033926354,126,generated,28123136,0,3,3,1.895952924,0.049552431984920986,optimal
21857,forest-reference,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r2,58,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
21857,forest-tuned,layered,,gen_layered_levels8-density0.05_n2000_uniform_neg0_r2,68,,2000,0.0,,generated,28123136,,3,0,,0.0,time_limit
