arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
200024,sink-initial-basis,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r0,20,17.598216869497264,2000,15177.694103194102,21.0,generated,59572224,234292.0,2,2,17.448048762,0.18780617498850916,optimal
200024,with-transitive-reduction,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r0,20,1.66514642599941,2000,15177.694103194102,21.0,generated,45527040,35305.0,2,2,1.4771652880000001,0.21890886400069576,optimal
199506,bland-entering,dense,,gen_dense_density0.1_n2000_uniform_neg30_r1,0,,2000,0.0,,generated,55734272,,2,0,,0.0,time_limit
199506,close-degeneracy-trigger,dense,,gen_dense_density0.1_n2000_uniform_neg30_r1,0,,2000,0.0,,generated,55676928,,2,0,,0.0,time_limit
199506,forest-tuned,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,5.037938908993965,2000,394.5427474419831,7.0,generated,59506688,58346.0,2,2,4.886132971,0.08788139000535011,optimal
199506,full-pricing,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,3.923548688500887,2000,394.5427474419831,7.0,generated,59449344,29667.0,2,2,3.756401327,0.15771935699740425,optimal
199506,no-early-ratio-test,dense,,gen_dense_density0.1_n2000_uniform_neg30_r1,3,,2000,0.0,,generated,55681024,,2,0,,0.0,time_limit
199506,no-local-update,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,5.7979150475002825,2000,394.5427474419831,7.0,generated,59449344,58346.0,2,2,5.617784178,0.3613108790013939,optimal
199506,no-restricted-ratio-test,dense,,gen_dense_density0.1_n2000_uniform_neg30_r1,3,,2000,0.0,,generated,55750656,,2,0,,0.0,time_limit
199506,sequential-canonicalization,dense,0.0,gen_dense_density0.1_n2000_uniform_neg30_r1,6,5.396710333508963,2000,394.5427474419831,7.0,generated,59449344,58346.0,2,2,5.224708421,0.679078158995253,optimal
