arcs,configuration,family,flow_solves,instance,macroitems,median_seconds,nodes,objective,oracle_calls,origin,peak_rss_bytes,pivots,replicas,solved,solver_seconds,spread_seconds,status
199,dinkelbach,chain,26.0,gen_chain_plain_n200_uniform_neg30_r2,5,0.006479663999925833,200,1109.818418013857,6.0,generated,22790144,0.0,2,2,0.002880124,0.0003731640026671812,optimal
199,forest-tuned,chain,0.0,gen_chain_plain_n200_uniform_neg30_r2,5,0.004593382000166457,200,1109.818418013857,6.0,generated,22790144,264.0,2,2,0.0010743295,0.0004080560029251501,optimal
199,parametric,chain,11.0,gen_chain_plain_n200_uniform_neg30_r2,5,0.00513048949505901,200,1109.818418013857,10.0,generated,22953984,0.0,2,2,0.001332169,0.000849485004437156,optimal
24994,dinkelbach,diamonds,57.0,gen_diamonds_module4_n20000_uniform_neg30_r0,10,8.66255013749469,20000,147956.42952534457,11.0,generated,64380928,0.0,2,2,8.616418934,0.4227134310058318,optimal
24994,forest-tuned,diamonds,0.0,gen_diamonds_module4_n20000_uniform_neg30_r0,10,6.03955814299843,20000,147956.42952534457,11.0,generated,64380928,14045.0,2,2,5.993253308,0.10530941000615712,optimal
24994,parametric,diamonds,21.0,gen_diamonds_module4_n20000_uniform_neg30_r0,10,1.8328014749931754,20000,147956.42952534457,20.0,generated,64380928,0.0,2,2,1.7835999880000002,0.09176605199172627,optimal
24994,dinkelbach,diamonds,70.0,gen_diamonds_module4_n20000_uniform_neg30_r1,9,11.757354506495176,20000,747.766,10.0,generated,64380928,0.0,2,2,11.704946071999998,0.6833703390148003,optimal
24994,forest-tuned,diamonds,0.0,gen_diamonds_module4_n20000_uniform_neg30_r1,9,14.68880559399986,20000,747.766,10.0,generated,64380928,25717.0,2,2,14.637873135500001,0.30102611998154316,optimal
24994,parametric,diamonds,19.0,gen_diamonds_module4_n20000_uniform_neg30_r1,9,0.8858902044958086,20000,747.766,18.0,generated,64380928,0.0,2,2,0.8342990705,0.010789498992380686,optimal
24994,dinkelbach,diamonds,46.0,gen_diamonds_module4_n20000_uniform_neg30_r2,8,7.231440015995759,20000,95535.45682711515,9.0,generated,64380928,0.0,2,2,7.176000425,0.0019068180117756128,optimal
24994,forest-tuned,diamonds,0.0,gen_diamonds_module4_n20000_uniform_neg30_r2,8,4.591160537507676,20000,95535.45682711515,9.0,generated,64380928,7608.0,2,2,4.542603837,0.1633512769913068,optimal
24994,parametric,diamonds,17.0,gen_diamonds_module4_n20000_uniform_neg30_r2,8,2.0567023229959887,20000,95535.45682711515,16.0,generated,64380928,0.0,2,2,2.0095657295000002,0.009831593983108178,optimal
